added_loc,atss_count,bloc_count,bloc_count_relative,cloc_count,cloc_count_relative,commit_hunks_count,commit_sha,commits_count,contributors_count,defective,dpt_count,etp_count,file_sha,filepath,highest_experience,loc_count,median_hunks_count,minor_contributors_count,nbeh_count,nbeh_count_relative,nbl_count,ncd_count,ncmd_count,nco_count,ndk_count,ndk_count_occurrences,ndm_count,ndm_count_occurrences,nemd_count,nemd_count_relative,nfl_count,nfmd_count,nfmd_count_relative,nicd_count,nierr_count,nimpp_count,nimpr_count,nimpt_count,ninc_count,nincr_count,ninct_count,nincv_count,nkeys_count,nlk_count,nlo_count,nlp_count,nmd_count,nmo_count,nnnv_count,nnnv_count_relative,nnwv_count,nnwv_count_relative,norm_added_loc,norm_removed_loc,nscm_count,nsh_count,ntkn_count,ntnn_count,ntnn_count_relative,nts_count,ntun_count,ntun_count_relative,ntvr_count,nun_count,nun_count_relative,release,removed_loc,repository,total_added_loc,total_removed_loc,apls_count,niu_count,npl_count,npnn_count,npnn_count_relative,npun_count,npun_count_relative,npvr_count,nrgv_count,nrl_count,nrvr_count,nvr_count,release_ends_at,release_starts_at
0.0,4.0,4.0,0.5,0.0,0.0,0.0,9ad67b6ef151d5fbaa05230e6cecb4bed1db7d9d,0.0,0.0,no,1.0,2.72,09e9b63c942a008e1867ad482d49b72b53213997,tasks/section_08.yml,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,awailly/cis-ubuntu-ansible,0.0,0.0,,,,,,,,,,,,,,
0.0,14.0,20.0,0.07,1.0,0.0,0.0,9ad67b6ef151d5fbaa05230e6cecb4bed1db7d9d,0.0,0.0,no,2.0,6.81,f6b3a84b78e594f199e7f76699f1c3306850dff1,tasks/section_08_level2.yml,0.0,279.0,0.0,0.0,0.0,0.0,0.0,19.0,2.0,11.0,0.0,0.0,0.0,0.0,7.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,3.0,7.0,7.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1174.0,0.0,0.0,20.0,13.0,0.65,9.0,13.0,0.65,,0.0,awailly/cis-ubuntu-ansible,0.0,0.0,,,,,,,,,,,,,,
0.0,4.0,2.0,0.5,0.0,0.0,0.0,9ad67b6ef151d5fbaa05230e6cecb4bed1db7d9d,0.0,0.0,no,1.0,2.32,70cf3aa8effc872e8cdf61c54cb0056fbd7644f3,tasks/section_09.yml,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,awailly/cis-ubuntu-ansible,0.0,0.0,,,,,,,,,,,,,,
0.0,8.0,39.0,0.12,6.0,0.02,0.0,9ad67b6ef151d5fbaa05230e6cecb4bed1db7d9d,0.0,0.0,no,1.0,7.14,4bbaf74e0dfca0864005485ed5fa66027276a966,tasks/section_09_level1.yml,0.0,325.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,9.0,0.0,0.0,0.0,0.0,2.0,0.05,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,0.0,1.0,2.0,7.0,0.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,769.0,0.0,0.0,37.0,28.0,0.76,7.0,28.0,0.76,,0.0,awailly/cis-ubuntu-ansible,0.0,0.0,,,,,,,,,,,,,,
0.0,4.0,2.0,0.5,0.0,0.0,0.0,9ad67b6ef151d5fbaa05230e6cecb4bed1db7d9d,0.0,0.0,no,1.0,2.32,b7b2cad328fdc9492e800438081be90d758a66bd,tasks/section_10.yml,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,awailly/cis-ubuntu-ansible,0.0,0.0,,,,,,,,,,,,,,
0.0,7.0,10.0,0.13,0.0,0.0,0.0,9ad67b6ef151d5fbaa05230e6cecb4bed1db7d9d,0.0,0.0,no,1.0,6.19,1024f329ab13a1fe7409e6c18fb357183a3eb2fd,tasks/section_10_level1.yml,0.0,75.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,1.0,4.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,0.0,0.0,9.0,9.0,1.0,3.0,9.0,1.0,,0.0,awailly/cis-ubuntu-ansible,0.0,0.0,,,,,,,,,,,,,,
0.0,4.0,2.0,0.5,0.0,0.0,0.0,9ad67b6ef151d5fbaa05230e6cecb4bed1db7d9d,0.0,0.0,no,1.0,2.32,677d1f9caa2f6a3ea4f0694224993b7674c23fc8,tasks/section_11.yml,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,awailly/cis-ubuntu-ansible,0.0,0.0,,,,,,,,,,,,,,
0.0,9.0,3.0,0.09,0.0,0.0,0.0,9ad67b6ef151d5fbaa05230e6cecb4bed1db7d9d,0.0,0.0,no,1.0,5.96,6075ddacb80cef74ca3806932a89802353021455,tasks/section_11_level1.yml,0.0,33.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.4,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,2.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,88.0,0.0,0.0,3.0,3.0,1.0,2.0,3.0,1.0,,0.0,awailly/cis-ubuntu-ansible,0.0,0.0,,,,,,,,,,,,,,
0.0,4.0,2.0,0.5,0.0,0.0,0.0,9ad67b6ef151d5fbaa05230e6cecb4bed1db7d9d,0.0,0.0,no,1.0,2.32,1f1de192470bc39496f4676565f96d2758c1e5b4,tasks/section_12.yml,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,awailly/cis-ubuntu-ansible,0.0,0.0,,,,,,,,,,,,,,
0.0,4.0,2.0,0.5,0.0,0.0,0.0,9ad67b6ef151d5fbaa05230e6cecb4bed1db7d9d,0.0,0.0,no,1.0,2.32,41dad890a6bc3e0f56f1a7f63035362449e779b6,tasks/section_13.yml,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,awailly/cis-ubuntu-ansible,0.0,0.0,,,,,,,,,,,,,,
0.0,8.0,30.0,0.11,0.0,0.0,0.0,9ad67b6ef151d5fbaa05230e6cecb4bed1db7d9d,0.0,0.0,no,1.0,7.12,b9ade387b5fc41816b497bfbe8f4d7aa93ad72ce,tasks/section_13_level1.yml,0.0,266.0,0.0,0.0,0.0,0.0,0.0,15.0,8.0,2.0,1.0,11.0,0.0,0.0,23.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,0.0,0.0,12.0,5.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,831.0,0.0,0.0,30.0,30.0,1.0,20.0,30.0,1.0,,0.0,awailly/cis-ubuntu-ansible,0.0,0.0,,,,,,,,,,,,,,
0.0,4.0,2.0,0.25,0.0,0.0,0.0,9ad67b6ef151d5fbaa05230e6cecb4bed1db7d9d,0.0,0.0,no,1.0,3.52,255086c2a9f619f83ebf6af5697930379979c8e2,handlers/main.yml,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,,0.0,awailly/cis-ubuntu-ansible,0.0,0.0,,,,,,,,,,,,,,
0.0,8.0,35.0,0.11,0.0,0.0,0.0,addbee435e20e706e7cf5d2f0a3723e17f79b527,0.0,0.0,yes,1.0,6.75,8aa41302ca674ac79a3655e6e1a4c1a0a6acbda7,tasks/section_07_level1.yml,0.0,329.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,1.0,2.0,8.0,0.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,587.0,0.0,0.0,35.0,35.0,1.0,3.0,35.0,1.0,2cfa28fd756194b32e320ab9c0df1e455f27dc38,0.0,awailly/cis-ubuntu-ansible,0.0,0.0,,,,,,,,,,,,,,
0.0,7.0,11.0,0.13,2.0,0.02,0.0,addbee435e20e706e7cf5d2f0a3723e17f79b527,0.0,0.0,yes,1.0,6.09,b2162b6241d6055e60c3b057bf078cb25b044990,tasks/section_04_level1.yml,0.0,87.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,6.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,208.0,0.0,0.0,11.0,11.0,1.0,4.0,11.0,1.0,2cfa28fd756194b32e320ab9c0df1e455f27dc38,0.0,awailly/cis-ubuntu-ansible,0.0,0.0,,,,,,,,,,,,,,
0.0,6.0,2.0,0.15,0.0,0.0,0.0,addbee435e20e706e7cf5d2f0a3723e17f79b527,0.0,0.0,yes,1.0,4.45,5fb2fb9ee3c5b833a047058872cb18c0d5cd7472,tasks/section_01_level1.yml,0.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,2cfa28fd756194b32e320ab9c0df1e455f27dc38,0.0,awailly/cis-ubuntu-ansible,0.0,0.0,,,,,,,,,,,,,,
0.0,8.0,6.0,0.12,2.0,0.04,0.0,addbee435e20e706e7cf5d2f0a3723e17f79b527,0.0,0.0,yes,1.0,5.54,414447bee7bd8f011eff223c86cdeddb0d71ae66,tasks/section_04_level2.yml,0.0,50.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,1.0,0.0,4.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,148.0,0.0,0.0,6.0,6.0,1.0,2.0,6.0,1.0,2cfa28fd756194b32e320ab9c0df1e455f27dc38,0.0,awailly/cis-ubuntu-ansible,0.0,0.0,,,,,,,,,,,,,,
0.0,4.0,2.0,0.5,0.0,0.0,0.0,addbee435e20e706e7cf5d2f0a3723e17f79b527,0.0,0.0,no,1.0,2.32,0beb5221b779361b35dbb0925b17fa6876e5ec7c,tasks/section_01.yml,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,awailly/cis-ubuntu-ansible,0.0,0.0,,,,,,,,,,,,,,
0.0,4.0,2.0,0.25,0.0,0.0,0.0,addbee435e20e706e7cf5d2f0a3723e17f79b527,0.0,0.0,no,1.0,2.72,6d399362cfebd51fde7bf2cbc398d1d4a65c0d8b,tasks/section_02.yml,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,awailly/cis-ubuntu-ansible,0.0,0.0,,,,,,,,,,,,,,
0.0,6.0,16.0,0.16,1.0,0.01,0.0,addbee435e20e706e7cf5d2f0a3723e17f79b527,0.0,0.0,no,1.0,6.74,ebad2f70d992292330f0092d77f72bd0f90fe8af,tasks/section_02_level1.yml,0.0,101.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,1.0,1.0,0.0,0.0,2.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,1.0,6.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,361.0,0.0,0.0,16.0,16.0,1.0,3.0,16.0,1.0,,0.0,awailly/cis-ubuntu-ansible,0.0,0.0,,,,,,,,,,,,,,
0.0,6.0,9.0,0.13,0.0,0.0,0.0,addbee435e20e706e7cf5d2f0a3723e17f79b527,0.0,0.0,no,1.0,5.21,7e5e505661a5357db1dae855ef1fdb3bfe181740,tasks/section_02_level2.yml,0.0,70.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,1.0,0.0,3.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,0.0,0.0,9.0,9.0,1.0,1.0,9.0,1.0,,0.0,awailly/cis-ubuntu-ansible,0.0,0.0,,,,,,,,,,,,,,
0.0,4.0,2.0,0.5,0.0,0.0,0.0,addbee435e20e706e7cf5d2f0a3723e17f79b527,0.0,0.0,no,1.0,2.32,9115ef9fb36f874be67a63363240be34825f2fea,tasks/section_03.yml,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,awailly/cis-ubuntu-ansible,0.0,0.0,,,,,,,,,,,,,,
0.0,9.0,13.0,0.13,1.0,0.01,0.0,addbee435e20e706e7cf5d2f0a3723e17f79b527,0.0,0.0,no,1.0,6.3,e960fee3b42a85f6be469a0fa6109fe0c12d0b49,tasks/section_03_level1.yml,0.0,101.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,12.0,1.0,3.0,0.0,0.0,4.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,4.0,0.0,6.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,258.0,0.0,0.0,11.0,11.0,1.0,5.0,11.0,1.0,,0.0,awailly/cis-ubuntu-ansible,0.0,0.0,,,,,,,,,,,,,,
0.0,4.0,2.0,0.25,0.0,0.0,0.0,addbee435e20e706e7cf5d2f0a3723e17f79b527,0.0,0.0,no,1.0,2.72,d801d5ab81109abe0807da8f19e936d83eaf64b8,tasks/section_04.yml,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,awailly/cis-ubuntu-ansible,0.0,0.0,,,,,,,,,,,,,,
0.0,4.0,3.0,0.75,0.0,0.0,0.0,addbee435e20e706e7cf5d2f0a3723e17f79b527,0.0,0.0,no,1.0,2.32,9706acb424c92cc45b6d7d499b54632eae15c45f,tasks/section_05.yml,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,awailly/cis-ubuntu-ansible,0.0,0.0,,,,,,,,,,,,,,
0.0,9.0,8.0,0.11,2.0,0.03,0.0,addbee435e20e706e7cf5d2f0a3723e17f79b527,0.0,0.0,no,1.0,5.97,0348d9dc8ed13195ac7c462b7e09517253645122,tasks/section_05_level1.yml,0.0,76.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,1.0,3.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,0.0,0.0,8.0,8.0,1.0,3.0,8.0,1.0,,0.0,awailly/cis-ubuntu-ansible,0.0,0.0,,,,,,,,,,,,,,
0.0,4.0,2.0,0.5,0.0,0.0,0.0,addbee435e20e706e7cf5d2f0a3723e17f79b527,0.0,0.0,no,1.0,2.32,00eb0495f73f92553c722f8b35f3bd057259c0b9,tasks/section_06.yml,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,awailly/cis-ubuntu-ansible,0.0,0.0,,,,,,,,,,,,,,
0.0,8.0,25.0,0.11,5.0,0.02,0.0,addbee435e20e706e7cf5d2f0a3723e17f79b527,0.0,0.0,no,1.0,6.81,336b70faf9f07c24d4ce03b54b0822786ba0a582,tasks/section_06_level1.yml,0.0,219.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,10.0,1.0,1.0,0.0,0.0,2.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,1.0,5.0,0.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,571.0,0.0,0.0,25.0,25.0,1.0,11.0,25.0,1.0,,0.0,awailly/cis-ubuntu-ansible,0.0,0.0,,,,,,,,,,,,,,
0.0,4.0,2.0,0.5,0.0,0.0,0.0,addbee435e20e706e7cf5d2f0a3723e17f79b527,0.0,0.0,no,1.0,2.32,a0fc192d72cf9ef286c3b9f84db10b31eb152f3d,tasks/section_07.yml,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,awailly/cis-ubuntu-ansible,0.0,0.0,,,,,,,,,,,,,,
0.0,4.0,4.0,0.5,0.0,0.0,0.0,addbee435e20e706e7cf5d2f0a3723e17f79b527,0.0,0.0,no,1.0,2.72,09e9b63c942a008e1867ad482d49b72b53213997,tasks/section_08.yml,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,awailly/cis-ubuntu-ansible,0.0,0.0,,,,,,,,,,,,,,
0.0,14.0,20.0,0.07,0.0,0.0,0.0,addbee435e20e706e7cf5d2f0a3723e17f79b527,0.0,0.0,no,2.0,6.81,4b1b35d31ea6658d760101cecf50d1be6a575279,tasks/section_08_level2.yml,0.0,279.0,0.0,0.0,0.0,0.0,0.0,19.0,2.0,11.0,0.0,0.0,0.0,0.0,7.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,3.0,7.0,7.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1174.0,0.0,0.0,20.0,13.0,0.65,9.0,13.0,0.65,,0.0,awailly/cis-ubuntu-ansible,0.0,0.0,,,,,,,,,,,,,,
0.0,4.0,2.0,0.5,0.0,0.0,0.0,addbee435e20e706e7cf5d2f0a3723e17f79b527,0.0,0.0,no,1.0,2.32,70cf3aa8effc872e8cdf61c54cb0056fbd7644f3,tasks/section_09.yml,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,awailly/cis-ubuntu-ansible,0.0,0.0,,,,,,,,,,,,,,
0.0,8.0,39.0,0.12,6.0,0.02,0.0,addbee435e20e706e7cf5d2f0a3723e17f79b527,0.0,0.0,no,1.0,7.14,4bbaf74e0dfca0864005485ed5fa66027276a966,tasks/section_09_level1.yml,0.0,325.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,9.0,0.0,0.0,0.0,0.0,2.0,0.05,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,0.0,1.0,2.0,7.0,0.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,769.0,0.0,0.0,37.0,28.0,0.76,7.0,28.0,0.76,,0.0,awailly/cis-ubuntu-ansible,0.0,0.0,,,,,,,,,,,,,,
0.0,4.0,2.0,0.5,0.0,0.0,0.0,addbee435e20e706e7cf5d2f0a3723e17f79b527,0.0,0.0,no,1.0,2.32,b7b2cad328fdc9492e800438081be90d758a66bd,tasks/section_10.yml,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,awailly/cis-ubuntu-ansible,0.0,0.0,,,,,,,,,,,,,,
0.0,7.0,10.0,0.13,0.0,0.0,0.0,addbee435e20e706e7cf5d2f0a3723e17f79b527,0.0,0.0,no,1.0,6.19,1024f329ab13a1fe7409e6c18fb357183a3eb2fd,tasks/section_10_level1.yml,0.0,75.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,1.0,4.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,0.0,0.0,9.0,9.0,1.0,3.0,9.0,1.0,,0.0,awailly/cis-ubuntu-ansible,0.0,0.0,,,,,,,,,,,,,,
0.0,4.0,2.0,0.5,0.0,0.0,0.0,addbee435e20e706e7cf5d2f0a3723e17f79b527,0.0,0.0,no,1.0,2.32,677d1f9caa2f6a3ea4f0694224993b7674c23fc8,tasks/section_11.yml,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,awailly/cis-ubuntu-ansible,0.0,0.0,,,,,,,,,,,,,,
0.0,9.0,3.0,0.09,0.0,0.0,0.0,addbee435e20e706e7cf5d2f0a3723e17f79b527,0.0,0.0,no,1.0,5.96,6075ddacb80cef74ca3806932a89802353021455,tasks/section_11_level1.yml,0.0,33.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.4,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,2.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,88.0,0.0,0.0,3.0,3.0,1.0,2.0,3.0,1.0,,0.0,awailly/cis-ubuntu-ansible,0.0,0.0,,,,,,,,,,,,,,
